submission_id,A,Q1,Q2,age,comments,completed_text,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,nQuestions,names,options,prolific_pid,prolific_session_id,prolific_study_id,qud,question,response,responseTime,responses,studentsArray,text
2089,wrong.,Some,none,69,,NA,high,Graduated High-school,277534,1765464030487,1765463752953,female,english,12,Thomas|Lesly|Rebecca|John|Julia,Student|Principal|Teacher,6412fe162863d9871d64ac53,693ad6bdb1d27375eab7a581,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers wrong.,Teacher,5734,NA,12|12|0|0|0,NA
2089,right.,Most,some,69,,NA,low,Graduated High-school,277534,1765464030487,1765463752953,female,english,12,John|Tina|Marie|Theresa|Jan,Student|Principal|Teacher,6412fe162863d9871d64ac53,693ad6bdb1d27375eab7a581,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers right.,Principal,3874,NA,12|12|12|12|12,NA
2089,right.,Most,all,69,,NA,info,Graduated High-school,277534,1765464030487,1765463752953,female,english,12,Pablo|Amy|Tina|Daniel|Theresa,Student|Principal|Teacher,6412fe162863d9871d64ac53,693ad6bdb1d27375eab7a581,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got all of the answers right.,Teacher,3388,NA,12|12|12|0|0,NA
2089,right.,Most,none,69,,NA,info,Graduated High-school,277534,1765464030487,1765463752953,female,english,12,Chris|Amy|Jan|Nico|Lesly,Student|Principal|Teacher,6412fe162863d9871d64ac53,693ad6bdb1d27375eab7a581,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got none of the answers right.,Student,4731,NA,12|12|0|0|0,NA
2089,right.,All,some,69,,NA,low,Graduated High-school,277534,1765464030487,1765463752953,female,english,12,Johann|Susanne|Chris|Alex|Nico,Student|Principal|Teacher,6412fe162863d9871d64ac53,693ad6bdb1d27375eab7a581,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,All of the students got some of the answers right.,Principal,4768,NA,12|12|12|12|12,NA
2090,NA,NA,NA,33,No comments,Some of the students got all of the answers right,sample.high,Graduated College,434921,1765464585814,1765464150893,male,English,12,Marie|Nico|Mia|John|Alex,"Some,All,Most,None|all,most,some,none|right,wrong",671bbaf1bec15d847b871b9b,693ad7ea66ea57d3b3d4d976,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>teacher</b>, describe these results of this exam so as to make it appear as if there is a <b>high</b> success rate without lying.",NA,35769,Some|all|right,12|3|0|0|0,%s of the students got %s of the answers %s
2090,NA,NA,NA,33,No comments,All of the students got most of the answers right,sample.info,Graduated College,434921,1765464585814,1765464150893,male,English,12,Julian|Chris|Marie|Lisanne|John,"Some,All,Most,None|all,most,some,none|right,wrong",671bbaf1bec15d847b871b9b,693ad7ea66ea57d3b3d4d976,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>principal</b>, describe these results of this exam as <b>accurately</b> as possible without making it sound particularly easy or difficult.",NA,27301,All|most|right,9|9|9|9|9,%s of the students got %s of the answers %s
2090,NA,NA,NA,33,No comments,Most of the students got some of the answers wrong,sample.low,Graduated College,434921,1765464585814,1765464150893,male,English,12,Marie|Nico|Mia|John|Alex,"Some,All,Most,None|all,most,some,none|right,wrong",671bbaf1bec15d847b871b9b,693ad7ea66ea57d3b3d4d976,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>student</b>, describe these results of this exam so as to make it appear as if there is a <b>low</b> success rate without lying.",NA,22234,Most|some|wrong,12|12|9|9|9,%s of the students got %s of the answers %s
2090,right.,Some,none,33,No comments,NA,low,Graduated College,434921,1765464585814,1765464150893,male,English,12,Rebecca|Johann|Susanne|Amy|Nico,Student|Principal|Teacher,671bbaf1bec15d847b871b9b,693ad7ea66ea57d3b3d4d976,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers right.,Student,11497,NA,12|12|12|0|0,NA
2090,right.,Most,none,33,No comments,NA,info,Graduated College,434921,1765464585814,1765464150893,male,English,12,Nico|Julia|Tina|Tim|Lisanne,Student|Principal|Teacher,671bbaf1bec15d847b871b9b,693ad7ea66ea57d3b3d4d976,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got none of the answers right.,Principal,16809,NA,12|12|0|0|0,NA
2090,wrong.,Most,some,33,No comments,NA,high,Graduated College,434921,1765464585814,1765464150893,male,English,12,Alex|Pablo|John|Lisanne|Chris,Student|Principal|Teacher,671bbaf1bec15d847b871b9b,693ad7ea66ea57d3b3d4d976,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers wrong.,Teacher,10804,NA,0|0|0|0|0,NA
2090,right.,All,some,33,No comments,NA,low,Graduated College,434921,1765464585814,1765464150893,male,English,12,Marie|Lesly|Alex|Thomas|Chris,Student|Principal|Teacher,671bbaf1bec15d847b871b9b,693ad7ea66ea57d3b3d4d976,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,All of the students got some of the answers right.,Principal,13465,NA,12|12|12|12|12,NA
2090,right.,Some,none,33,No comments,NA,low,Graduated College,434921,1765464585814,1765464150893,male,English,12,Tina|Marie|Tim|Amy|Jan,Student|Principal|Teacher,671bbaf1bec15d847b871b9b,693ad7ea66ea57d3b3d4d976,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers right.,Student,12035,NA,12|12|9|0|0,NA
2090,wrong.,Some,all,33,No comments,NA,info,Graduated College,434921,1765464585814,1765464150893,male,English,12,Tina|Daniel|Amy|Pablo|Johann,Student|Principal|Teacher,671bbaf1bec15d847b871b9b,693ad7ea66ea57d3b3d4d976,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got all of the answers wrong.,Student,4820,NA,12|12|12|0|0,NA
2090,wrong.,Most,some,33,No comments,NA,info,Graduated College,434921,1765464585814,1765464150893,male,English,12,Alex|Julian|Rebecca|Thomas|Susanne,Student|Principal|Teacher,671bbaf1bec15d847b871b9b,693ad7ea66ea57d3b3d4d976,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers wrong.,Principal,8187,NA,12|9|9|9|9,NA
2090,wrong.,Some,most,33,No comments,NA,high,Graduated College,434921,1765464585814,1765464150893,male,English,12,Lesly|Alex|Pablo|Lisanne|Susanne,Student|Principal|Teacher,671bbaf1bec15d847b871b9b,693ad7ea66ea57d3b3d4d976,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got most of the answers wrong.,Teacher,6129,NA,0|0|0|0|0,NA
2090,right.,None,all,33,No comments,NA,high,Graduated College,434921,1765464585814,1765464150893,male,English,12,Julia|Chris|Nico|Rebecca|Johann,Student|Principal|Teacher,671bbaf1bec15d847b871b9b,693ad7ea66ea57d3b3d4d976,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,None of the students got all of the answers right.,Student,9532,NA,0|0|0|0|0,NA
2090,wrong.,All,all,33,No comments,NA,info,Graduated College,434921,1765464585814,1765464150893,male,English,12,Tina|Alex|Mia|Lisa|Julian,Student|Principal|Teacher,671bbaf1bec15d847b871b9b,693ad7ea66ea57d3b3d4d976,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,All of the students got all of the answers wrong.,Student,5345,NA,0|0|0|0|0,NA
2090,right.,Most,all,33,No comments,NA,info,Graduated College,434921,1765464585814,1765464150893,male,English,12,Johann|Marie|Tina|Rebecca|Lesly,Student|Principal|Teacher,671bbaf1bec15d847b871b9b,693ad7ea66ea57d3b3d4d976,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got all of the answers right.,Teacher,7643,NA,12|12|12|0|0,NA
2090,right.,Most,some,33,No comments,NA,low,Graduated College,434921,1765464585814,1765464150893,male,English,12,Jan|Rebecca|Julia|Nico|Johann,Student|Principal|Teacher,671bbaf1bec15d847b871b9b,693ad7ea66ea57d3b3d4d976,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers right.,Student,12567,NA,12|12|12|12|12,NA
2090,wrong.,Some,none,33,No comments,NA,high,Graduated College,434921,1765464585814,1765464150893,male,English,12,Lesly|Susanne|Jan|Theresa|Nico,Student|Principal|Teacher,671bbaf1bec15d847b871b9b,693ad7ea66ea57d3b3d4d976,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers wrong.,Student,105,NA,12|12|0|0|0,NA
2090,wrong.,Some,some,33,No comments,NA,high,Graduated College,434921,1765464585814,1765464150893,male,English,12,Tim|Marie|Chris|Pablo|Rebecca,Student|Principal|Teacher,671bbaf1bec15d847b871b9b,693ad7ea66ea57d3b3d4d976,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got some of the answers wrong.,Teacher,10226,NA,0|0|0|0|0,NA
2090,wrong.,Some,most,33,No comments,NA,low,Graduated College,434921,1765464585814,1765464150893,male,English,12,Johann|Chris|Nico|John|Theresa,Student|Principal|Teacher,671bbaf1bec15d847b871b9b,693ad7ea66ea57d3b3d4d976,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got most of the answers wrong.,Student,9335,NA,12|12|9|3|3,NA
2091,NA,NA,NA,44,,Some of the students got all of the answers right,sample.high,Graduated High-school,340743,1765465314233,1765464973490,male,English,12,Marie|Nico|Mia|John|Alex,"Some,None,All,Most|most,all,some,none|wrong,right",665af670c32544bf63236164,693adb2ba9f4628d4936ba4a,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>teacher</b>, describe these results of this exam so as to make it appear as if there is a <b>high</b> success rate without lying.",NA,18192,Some|all|right,12|3|0|0|0,%s of the students got %s of the answers %s
2091,NA,NA,NA,44,,Most of the students got some of the answers wrong,sample.info,Graduated High-school,340743,1765465314233,1765464973490,male,English,12,Julian|Chris|Marie|Lisanne|John,"Some,None,All,Most|most,all,some,none|wrong,right",665af670c32544bf63236164,693adb2ba9f4628d4936ba4a,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>principal</b>, describe these results of this exam as <b>accurately</b> as possible without making it sound particularly easy or difficult.",NA,27252,Most|some|wrong,9|9|9|9|9,%s of the students got %s of the answers %s
2091,NA,NA,NA,44,,None of the students got all of the answers right,sample.low,Graduated High-school,340743,1765465314233,1765464973490,male,English,12,Marie|Nico|Mia|John|Alex,"Some,None,All,Most|most,all,some,none|wrong,right",665af670c32544bf63236164,693adb2ba9f4628d4936ba4a,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>student</b>, describe these results of this exam so as to make it appear as if there is a <b>low</b> success rate without lying.",NA,9001,None|all|right,12|12|9|9|9,%s of the students got %s of the answers %s
2091,wrong.,Some,most,44,,NA,low,Graduated High-school,340743,1765465314233,1765464973490,male,English,12,Amy|Theresa|Lisa|Daniel|Marie,Student|Principal|Teacher,665af670c32544bf63236164,693adb2ba9f4628d4936ba4a,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got most of the answers wrong.,Principal,14307,NA,12|12|9|3|3,NA
2091,wrong.,Most,some,44,,NA,high,Graduated High-school,340743,1765465314233,1765464973490,male,English,12,Thomas|Lesly|Julian|Lisa|Alex,Student|Principal|Teacher,665af670c32544bf63236164,693adb2ba9f4628d4936ba4a,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers wrong.,Student,5181,NA,0|0|0|0|0,NA
2091,wrong.,Some,most,44,,NA,high,Graduated High-school,340743,1765465314233,1765464973490,male,English,12,Lisa|Thomas|Chris|Lesly|Rebecca,Student|Principal|Teacher,665af670c32544bf63236164,693adb2ba9f4628d4936ba4a,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got most of the answers wrong.,Principal,12168,NA,0|0|0|0|0,NA
2091,wrong.,All,all,44,,NA,info,Graduated High-school,340743,1765465314233,1765464973490,male,English,12,Tim|Chris|John|Alex|Theresa,Student|Principal|Teacher,665af670c32544bf63236164,693adb2ba9f4628d4936ba4a,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,All of the students got all of the answers wrong.,Student,5766,NA,0|0|0|0|0,NA
2091,right.,All,some,44,,NA,low,Graduated High-school,340743,1765465314233,1765464973490,male,English,12,Lesly|Alex|Theresa|Amy|Susanne,Student|Principal|Teacher,665af670c32544bf63236164,693adb2ba9f4628d4936ba4a,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,All of the students got some of the answers right.,Teacher,9718,NA,12|12|12|12|12,NA
2091,wrong.,Some,all,44,,NA,info,Graduated High-school,340743,1765465314233,1765464973490,male,English,12,Mia|Julian|Rebecca|Julia|John,Student|Principal|Teacher,665af670c32544bf63236164,693adb2ba9f4628d4936ba4a,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got all of the answers wrong.,Student,8854,NA,12|12|12|0|0,NA
2091,wrong.,Most,some,44,,NA,info,Graduated High-school,340743,1765465314233,1765464973490,male,English,12,John|Lisanne|Susanne|Jan|Mia,Student|Principal|Teacher,665af670c32544bf63236164,693adb2ba9f4628d4936ba4a,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers wrong.,Principal,12124,NA,12|9|9|9|9,NA
2091,right.,Some,none,44,,NA,low,Graduated High-school,340743,1765465314233,1765464973490,male,English,12,Tim|Lisanne|Chris|Julian|Nico,Student|Principal|Teacher,665af670c32544bf63236164,693adb2ba9f4628d4936ba4a,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers right.,Student,4060,NA,12|12|12|0|0,NA
2091,right.,Most,some,44,,NA,low,Graduated High-school,340743,1765465314233,1765464973490,male,English,12,John|Lisanne|Pablo|Jan|Marie,Student|Principal|Teacher,665af670c32544bf63236164,693adb2ba9f4628d4936ba4a,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers right.,Student,69,NA,12|12|12|12|12,NA
2091,wrong.,Some,some,44,,NA,high,Graduated High-school,340743,1765465314233,1765464973490,male,English,12,Daniel|Alex|Tim|Pablo|John,Student|Principal|Teacher,665af670c32544bf63236164,693adb2ba9f4628d4936ba4a,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got some of the answers wrong.,Teacher,7774,NA,0|0|0|0|0,NA
2091,right.,Most,none,44,,NA,info,Graduated High-school,340743,1765465314233,1765464973490,male,English,12,Lisanne|Lisa|Rebecca|Amy|Thomas,Student|Principal|Teacher,665af670c32544bf63236164,693adb2ba9f4628d4936ba4a,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got none of the answers right.,Student,2564,NA,12|12|0|0|0,NA
2091,right.,None,all,44,,NA,high,Graduated High-school,340743,1765465314233,1765464973490,male,English,12,Thomas|Chris|Susanne|Theresa|Amy,Student|Principal|Teacher,665af670c32544bf63236164,693adb2ba9f4628d4936ba4a,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,None of the students got all of the answers right.,Student,8108,NA,0|0|0|0|0,NA
2091,right.,Some,none,44,,NA,low,Graduated High-school,340743,1765465314233,1765464973490,male,English,12,Chris|Pablo|Theresa|Mia|Julia,Student|Principal|Teacher,665af670c32544bf63236164,693adb2ba9f4628d4936ba4a,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers right.,Principal,2742,NA,12|12|9|0|0,NA
2091,right.,Most,all,44,,NA,info,Graduated High-school,340743,1765465314233,1765464973490,male,English,12,Amy|Marie|Mia|Alex|Julian,Student|Principal|Teacher,665af670c32544bf63236164,693adb2ba9f4628d4936ba4a,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got all of the answers right.,Teacher,2508,NA,12|12|12|0|0,NA
2091,wrong.,Some,none,44,,NA,high,Graduated High-school,340743,1765465314233,1765464973490,male,English,12,Lisanne|Tina|Alex|Mia|Tim,Student|Principal|Teacher,665af670c32544bf63236164,693adb2ba9f4628d4936ba4a,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers wrong.,Teacher,4863,NA,12|12|0|0|0,NA
2092,NA,NA,NA,39,,Some of the students got some of the answers right,sample.high,Graduated High-school,269258,1765466417497,1765466148239,male,English,12,Marie|Nico|Mia|John|Alex,"Some,Most,None,All|all,some,none,most|right,wrong",5b82e33f184f45000155f0ba,693adfd9c80150eee614b210,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>teacher</b>, describe these results of this exam so as to make it appear as if there is a <b>high</b> success rate without lying.",NA,25435,Some|some|right,12|3|0|0|0,%s of the students got %s of the answers %s
2092,NA,NA,NA,39,,All of the students got most of the answers right,sample.info,Graduated High-school,269258,1765466417497,1765466148239,male,English,12,Julian|Chris|Marie|Lisanne|John,"Some,Most,None,All|all,some,none,most|right,wrong",5b82e33f184f45000155f0ba,693adfd9c80150eee614b210,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>principal</b>, describe these results of this exam as <b>accurately</b> as possible without making it sound particularly easy or difficult.",NA,22592,All|most|right,9|9|9|9|9,%s of the students got %s of the answers %s
2092,NA,NA,NA,39,,Most of the students got some of the answers right,sample.low,Graduated High-school,269258,1765466417497,1765466148239,male,English,12,Marie|Nico|Mia|John|Alex,"Some,Most,None,All|all,some,none,most|right,wrong",5b82e33f184f45000155f0ba,693adfd9c80150eee614b210,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>student</b>, describe these results of this exam so as to make it appear as if there is a <b>low</b> success rate without lying.",NA,16977,Most|some|right,12|12|9|9|9,%s of the students got %s of the answers %s
2092,right.,Some,none,39,,NA,low,Graduated High-school,269258,1765466417497,1765466148239,male,English,12,Susanne|Julia|Johann|John|Tim,Student|Principal|Teacher,5b82e33f184f45000155f0ba,693adfd9c80150eee614b210,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers right.,Student,18742,NA,12|12|9|0|0,NA
2092,wrong.,Some,most,39,,NA,low,Graduated High-school,269258,1765466417497,1765466148239,male,English,12,Mia|Julian|Julia|Theresa|Amy,Student|Principal|Teacher,5b82e33f184f45000155f0ba,693adfd9c80150eee614b210,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got most of the answers wrong.,Student,6164,NA,12|12|9|3|3,NA
2092,right.,Most,none,39,,NA,info,Graduated High-school,269258,1765466417497,1765466148239,male,English,12,Theresa|Susanne|Lesly|Julian|Johann,Student|Principal|Teacher,5b82e33f184f45000155f0ba,693adfd9c80150eee614b210,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got none of the answers right.,Principal,5225,NA,12|12|0|0|0,NA
2092,right.,None,all,39,,NA,high,Graduated High-school,269258,1765466417497,1765466148239,male,English,12,Tim|Susanne|Daniel|Julia|Johann,Student|Principal|Teacher,5b82e33f184f45000155f0ba,693adfd9c80150eee614b210,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,None of the students got all of the answers right.,Principal,13647,NA,0|0|0|0|0,NA
2092,right.,All,some,39,,NA,low,Graduated High-school,269258,1765466417497,1765466148239,male,English,12,Tina|Theresa|Johann|Mia|Nico,Student|Principal|Teacher,5b82e33f184f45000155f0ba,693adfd9c80150eee614b210,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,All of the students got some of the answers right.,Student,10545,NA,12|12|12|12|12,NA
2092,wrong.,Most,some,39,,NA,info,Graduated High-school,269258,1765466417497,1765466148239,male,English,12,Lesly|Nico|Marie|Mia|Julia,Student|Principal|Teacher,5b82e33f184f45000155f0ba,693adfd9c80150eee614b210,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers wrong.,Student,5275,NA,12|9|9|9|9,NA
2092,right.,Most,some,39,,NA,low,Graduated High-school,269258,1765466417497,1765466148239,male,English,12,Lesly|Tina|Lisanne|Julian|Lisa,Student|Principal|Teacher,5b82e33f184f45000155f0ba,693adfd9c80150eee614b210,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers right.,Student,6229,NA,12|12|12|12|12,NA
2092,wrong.,Some,most,39,,NA,high,Graduated High-school,269258,1765466417497,1765466148239,male,English,12,Pablo|Daniel|Tim|Thomas|Lisa,Student|Principal|Teacher,5b82e33f184f45000155f0ba,693adfd9c80150eee614b210,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got most of the answers wrong.,Teacher,7980,NA,0|0|0|0|0,NA
2092,wrong.,All,all,39,,NA,info,Graduated High-school,269258,1765466417497,1765466148239,male,English,12,Susanne|Jan|Nico|Theresa|Daniel,Student|Principal|Teacher,5b82e33f184f45000155f0ba,693adfd9c80150eee614b210,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,All of the students got all of the answers wrong.,Principal,3324,NA,0|0|0|0|0,NA
2092,wrong.,Some,all,39,,NA,info,Graduated High-school,269258,1765466417497,1765466148239,male,English,12,Mia|Johann|Susanne|Lisa|Daniel,Student|Principal|Teacher,5b82e33f184f45000155f0ba,693adfd9c80150eee614b210,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got all of the answers wrong.,Principal,7347,NA,12|12|12|0|0,NA
2092,wrong.,Some,some,39,,NA,high,Graduated High-school,269258,1765466417497,1765466148239,male,English,12,Lisa|Julia|Mia|Jan|Johann,Student|Principal|Teacher,5b82e33f184f45000155f0ba,693adfd9c80150eee614b210,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got some of the answers wrong.,Teacher,6249,NA,0|0|0|0|0,NA
2092,wrong.,Most,some,39,,NA,high,Graduated High-school,269258,1765466417497,1765466148239,male,English,12,Chris|Marie|Theresa|Daniel|Susanne,Student|Principal|Teacher,5b82e33f184f45000155f0ba,693adfd9c80150eee614b210,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers wrong.,Teacher,7479,NA,0|0|0|0|0,NA
2092,wrong.,Some,none,39,,NA,high,Graduated High-school,269258,1765466417497,1765466148239,male,English,12,Julia|Tina|Amy|Daniel|Jan,Student|Principal|Teacher,5b82e33f184f45000155f0ba,693adfd9c80150eee614b210,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers wrong.,Teacher,7167,NA,12|12|0|0|0,NA
2092,right.,Some,none,39,,NA,low,Graduated High-school,269258,1765466417497,1765466148239,male,English,12,Marie|Julia|Thomas|Tina|Tim,Student|Principal|Teacher,5b82e33f184f45000155f0ba,693adfd9c80150eee614b210,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers right.,Principal,5979,NA,12|12|12|0|0,NA
2092,right.,Most,all,39,,NA,info,Graduated High-school,269258,1765466417497,1765466148239,male,English,12,Thomas|Rebecca|Jan|Chris|Tim,Student|Principal|Teacher,5b82e33f184f45000155f0ba,693adfd9c80150eee614b210,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got all of the answers right.,Teacher,4589,NA,12|12|12|0|0,NA
2093,NA,NA,NA,55,,Some of the students got some of the answers wrong,sample.high,Graduated High-school,156102,1765466963424,1765466807322,male,English,12,Marie|Nico|Mia|John|Alex,"Most,None,Some,All|none,some,all,most|wrong,right",60314f566c0b9306e3956ebc,693ae2b178660d736d4dd692,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>teacher</b>, describe these results of this exam so as to make it appear as if there is a <b>high</b> success rate without lying.",NA,35391,Some|some|wrong,12|3|0|0|0,%s of the students got %s of the answers %s
2093,NA,NA,NA,55,,Some of the students got most of the answers right,sample.info,Graduated High-school,156102,1765466963424,1765466807322,male,English,12,Julian|Chris|Marie|Lisanne|John,"Most,None,Some,All|none,some,all,most|wrong,right",60314f566c0b9306e3956ebc,693ae2b178660d736d4dd692,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>principal</b>, describe these results of this exam as <b>accurately</b> as possible without making it sound particularly easy or difficult.",NA,18431,Some|most|right,9|9|9|9|9,%s of the students got %s of the answers %s
2093,NA,NA,NA,55,,Some of the students got some of the answers wrong,sample.low,Graduated High-school,156102,1765466963424,1765466807322,male,English,12,Marie|Nico|Mia|John|Alex,"Most,None,Some,All|none,some,all,most|wrong,right",60314f566c0b9306e3956ebc,693ae2b178660d736d4dd692,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>student</b>, describe these results of this exam so as to make it appear as if there is a <b>low</b> success rate without lying.",NA,19408,Some|some|wrong,12|12|9|9|9,%s of the students got %s of the answers %s
2093,right.,Some,some,55,,NA,low,Graduated High-school,156102,1765466963424,1765466807322,male,English,12,Susanne|Johann|Julian|Tina|Lesly,Student|Principal|Teacher,60314f566c0b9306e3956ebc,693ae2b178660d736d4dd692,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got some of the answers right.,Teacher,4110,NA,12|12|12|12|12,NA
2093,wrong.,All,some,55,,NA,high,Graduated High-school,156102,1765466963424,1765466807322,male,English,12,Alex|Johann|Lisanne|Marie|Nico,Student|Principal|Teacher,60314f566c0b9306e3956ebc,693ae2b178660d736d4dd692,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,All of the students got some of the answers wrong.,Student,5364,NA,0|0|0|0|0,NA
2093,right.,Some,all,55,,NA,high,Graduated High-school,156102,1765466963424,1765466807322,male,English,12,Lisa|Susanne|Daniel|Lisanne|Alex,Student|Principal|Teacher,60314f566c0b9306e3956ebc,693ae2b178660d736d4dd692,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got all of the answers right.,Principal,3738,NA,12|12|0|0|0,NA
2093,wrong.,None,all,55,,NA,low,Graduated High-school,156102,1765466963424,1765466807322,male,English,12,Mia|Susanne|Julia|Johann|Marie,Student|Principal|Teacher,60314f566c0b9306e3956ebc,693ae2b178660d736d4dd692,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,None of the students got all of the answers wrong.,Teacher,4110,NA,12|12|12|12|12,NA
2093,wrong.,Some,none,55,,NA,high,Graduated High-school,156102,1765466963424,1765466807322,male,English,12,Tim|Lisa|Tina|Pablo|Susanne,Student|Principal|Teacher,60314f566c0b9306e3956ebc,693ae2b178660d736d4dd692,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers wrong.,Principal,2751,NA,12|12|3|0|0,NA
2093,right.,Some,most,55,,NA,high,Graduated High-school,156102,1765466963424,1765466807322,male,English,12,Alex|Thomas|Daniel|John|Rebecca,Student|Principal|Teacher,60314f566c0b9306e3956ebc,693ae2b178660d736d4dd692,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got most of the answers right.,Student,4639,NA,9|9|3|0|0,NA
2093,wrong.,Some,most,55,,NA,low,Graduated High-school,156102,1765466963424,1765466807322,male,English,12,Tina|Lisa|Lesly|Rebecca|Mia,Student|Principal|Teacher,60314f566c0b9306e3956ebc,693ae2b178660d736d4dd692,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got most of the answers wrong.,Teacher,2130,NA,12|12|12|3|3,NA
2093,right.,All,all,55,,NA,info,Graduated High-school,156102,1765466963424,1765466807322,male,English,12,Julia|Tim|Mia|Alex|Daniel,Student|Principal|Teacher,60314f566c0b9306e3956ebc,693ae2b178660d736d4dd692,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,All of the students got all of the answers right.,Teacher,1262,NA,12|12|12|12|12,NA
2093,wrong.,Most,all,55,,NA,info,Graduated High-school,156102,1765466963424,1765466807322,male,English,12,Thomas|Mia|Alex|Theresa|Susanne,Student|Principal|Teacher,60314f566c0b9306e3956ebc,693ae2b178660d736d4dd692,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got all of the answers wrong.,Principal,1598,NA,12|12|0|0|0,NA
